,id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
10,4498848023,4007,e71485fd9f,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,176,,2010-02-14 15:50:05,45.434712,12.339062,https://live.staticflickr.com/4007/4498848023_e71485fd9f_m.jpg,Cl. B.,44655616@N04,photo
11,4499482414,4049,724a6e287f,Carnaval de Venise 2010,venice veneza bill carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,141,,2010-02-14 15:50:05,45.434712,12.339062,https://live.staticflickr.com/4049/4499482414_724a6e287f_m.jpg,Cl. B.,44655616@N04,photo
12,4499482166,4042,b3f82e3e80,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,151,,2010-02-14 15:49:56,45.434712,12.339062,https://live.staticflickr.com/4042/4499482166_b3f82e3e80_m.jpg,Cl. B.,44655616@N04,photo
13,4493341496,2729,50faf50ae4,Carnaval de Venise 2010,venice veneza bill carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,127,,2010-02-12 07:46:06,45.434712,12.339062,https://live.staticflickr.com/2729/4493341496_50faf50ae4_m.jpg,Cl. B.,44655616@N04,photo
14,4493316906,4023,12a367f063,Carnaval de Venise 2010,venice veneza bill carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,127,,2010-02-12 08:10:47,45.434712,12.339062,https://live.staticflickr.com/4023/4493316906_12a367f063_m.jpg,Cl. B.,44655616@N04,photo
15,4493316566,4006,326584a77a,Carnaval de Venise 2010,venice veneza bill carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,126,,2010-02-12 08:10:34,45.434712,12.339062,https://live.staticflickr.com/4006/4493316566_326584a77a_m.jpg,Cl. B.,44655616@N04,photo
16,4492606615,2731,1528e50867,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,239,,2010-02-12 07:46:12,45.434712,12.339062,https://live.staticflickr.com/2731/4492606615_1528e50867_m.jpg,Cl. B.,44655616@N04,photo
17,4493243498,2797,17b3e82510,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,136,,2010-02-12 07:46:06,45.434712,12.339062,https://live.staticflickr.com/2797/4493243498_17b3e82510_m.jpg,Cl. B.,44655616@N04,photo
18,4492606615,2731,1528e50867,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,239,,2010-02-12 07:46:12,45.434712,12.339062,https://live.staticflickr.com/2731/4492606615_1528e50867_m.jpg,Cl. B.,44655616@N04,photo
19,4493243498,2797,17b3e82510,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,136,,2010-02-12 07:46:06,45.434712,12.339062,https://live.staticflickr.com/2797/4493243498_17b3e82510_m.jpg,Cl. B.,44655616@N04,photo
20,4493243212,4001,86faf4b4a4,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,142,,2010-02-12 07:46:04,45.434712,12.339062,https://live.staticflickr.com/4001/4493243212_86faf4b4a4_m.jpg,Cl. B.,44655616@N04,photo
21,4493242868,4063,17db152bde,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,151,,2010-02-12 07:45:58,45.434712,12.339062,https://live.staticflickr.com/4063/4493242868_17db152bde_m.jpg,Cl. B.,44655616@N04,photo
22,4493242624,2708,370afbdf50,Carnaval de Venise 2010,venice veneza bill sara carnaval venecia gery 2010 威尼斯 venetië venecija venetsia veneetsia carnavalvénitien carnavaldevenise венеция ヴェネツィア البندقية βενετία veneţia венеція वेनेज़िया carnevaledivenezia2010 carnavaldevenise2010 venetianscarnival2010 венециякарнавал2010 karnevalvonvenedig2010 karnevaluveneciji2010 gerybill,147,,2010-02-12 07:45:56,45.434712,12.339062,https://live.staticflickr.com/2708/4493242624_370afbdf50_m.jpg,Cl. B.,44655616@N04,photo
23,3986434213,2498,f16bacebaa,the other side,city bridge venice italy boats island bill boards construction san europe bad palace luck marco northern palazzo sighs ducale reconstruction doge gondeliers,150,,2008-08-27 11:44:59,45.433740,12.341015,https://live.staticflickr.com/2498/3986434213_f16bacebaa_m.jpg,soliwo,34850917@N04,photo
24,3748769834,2643,e9770acde1,Caffe Internationale: Bill,travel venice italy money restaurant bill europe bills coins receipt currency euros internationalcafe mediterraneancruise2009 caffeinternationale,346,We paid our tab and left to catch the water taxi back to the ship.  ,2009-06-08 14:05:35,45.434000,12.342469,https://live.staticflickr.com/2643/3748769834_e9770acde1_m.jpg,evilmidori,15309075@N07,photo
25,3312246978,3441,4cf83af8eb,Keep Venice Clean/Tieni Venezia Pulita,venice venezia italy italia dorsoduro ad advertising poster bill,238,Posters pasted to the side of a temporary wall near the Accademia art museum in the Dorsoduro section of Venice.,2009-02-26 14:54:49,45.431459,12.328757,https://live.staticflickr.com/3441/3312246978_4cf83af8eb_m.jpg,Kevin H.,16151021@N00,photo
